year;qrt;region;area_type;tran_count;area_total;area_mean;eur_total;eur_min;eur_max;em_min;em_max;em_median;em_mean;em_sd
2016;2;Põhja-Tallinna linnaosa;10-29,99;83;1 767,03;21,29;2 725 589;6 000;98 000;348,23;3 277,59;1 521,74;1 508,68;508,5
2016;2;Põhja-Tallinna linnaosa;30-40,99;84;3 068,10;36,53;4 636 950;5 000;121 500;146,2;3 164,06;1 415,18;1 521,82;597,37
2016;2;Põhja-Tallinna linnaosa;41-54,99;94;4 430,80;47,14;7 018 540;37 069;139 550;758,06;2 584,26;1 459,24;1 579,93;409,29
2016;2;Põhja-Tallinna linnaosa;55-69,99;48;2 935,80;61,16;4 592 727;32 000;171 000;521,67;2 598,78;1 440,43;1 563,92;547,67
2016;2;Põhja-Tallinna linnaosa;70-249,99;57;5 362,20;94,07;11 119 221;81 793;561 000;1 037,98;4 362,36;2 000,00;2 024,57;591,96
2016;3;Haabersti linnaosa;10-29,99;4;51;12,75;***;***;***;***;***;***;***;***
2016;3;Haabersti linnaosa;30-40,99;31;1 041,40;33,59;***;***;***;***;***;***;***;***
2016;3;Haabersti linnaosa;41-54,99;67;3 327,20;49,66;5 006 958;20 000;105 000;386,1;2 081,59;1 544,12;1 508,69;362,73
2016;3;Haabersti linnaosa;55-69,99;71;4 555,34;64,16;6 221 140;65 000;122 465;983,73;1 986,78;1 326,05;1 369,34;250,27
2016;3;Haabersti linnaosa;70-249,99;46;4 309,80;93,69;6 682 819;50 000;405 000;710,23;2 411,58;1 527,26;1 522,03;342,99
2016;3;Kesklinna linnaosa;10-29,99;49;1 138,60;23,24;2 042 875;4 000;94 000;156,86;3 643,41;1 806,02;1 757,57;692,24
2016;3;Kesklinna linnaosa;30-40,99;74;2 658,70;35,93;5 599 750;27 000;158 400;838,51;3 976,95;1 960,87;2 096,64;641,46
2016;3;Kesklinna linnaosa;41-54,99;120;5 747,35;47,89;13 023 597;30 000;236 000;617,28;4 654,83;2 215,34;2 279,47;639,75
2016;3;Kesklinna linnaosa;55-69,99;104;6 509,00;62,59;12 940 699;20 000;249 000;336,13;4 003,22;2 076,27;1 987,81;602,92
2016;3;Kesklinna linnaosa;70-249,99;162;15 392,60;95,02;34 020 204;25 000;699 000;252,02;4 310,34;2 181,95;2 216,42;675,77
2016;3;Kristiine linnaosa;10-29,99;20;410,55;20,53;721 813;10 000;62 000;518,13;2 803,74;1 823,86;1 778,35;528,44
2016;3;Kristiine linnaosa;30-40,99;30;1 017,90;33,93;1 604 540;20 000;78 200;564,97;2 363,33;1 557,82;1 581,02;360,22
2016;3;Kristiine linnaosa;41-54,99;49;2 332,70;47,61;4 058 299;25 000;136 000;538,79;2 701,03;1 637,93;1 728,44;485,06
2016;3;Kristiine linnaosa;55-69,99;19;1 206,30;63,49;2 072 295;63 000;169 000;1 024,39;2 449,28;1 629,88;1 710,66;399,7
2016;3;Kristiine linnaosa;70-249,99;29;2 845,60;98,12;5 380 868;83 000;293 938;910,09;2 489,07;2 068,83;1 920,65;376,48
2016;3;Lasnamäe linnaosa;10-29,99;23;361,53;15,72;617 896;9 316;100 000;417,2;6 666,67;1 525,42;1 725,51;1 145,79
2016;3;Lasnamäe linnaosa;30-40,99;136;4 612,75;33,92;6 457 701;5 000;75 900;125,79;2 183,54;1 378,26;1 400,97;261,08
2016;3;Lasnamäe linnaosa;41-54,99;147;7 238,00;49,24;9 679 085;10 000;101 300;200,8;2 048,89;1 295,80;1 340,05;298,64
2016;3;Lasnamäe linnaosa;55-69,99;108;6 904,80;63,93;8 409 605;15 136;128 679;234,3;1 846,18;1 190,40;1 220,27;240,37
2016;3;Lasnamäe linnaosa;70-249,99;49;4 121,80;84,12;5 058 568;15 000;167 000;163,22;1 825,96;1 283,02;1 248,35;419,1
2016;3;Mustamäe linnaosa;10-29,99;41;796,75;19,43;1 312 880;14 380;55 000;953,01;2 375,00;1 719,75;1 730,19;372,97
2016;3;Mustamäe linnaosa;30-40,99;34;1 143,00;33,62;1 512 276;11 000;70 876;363,04;1 745,36;1 442,47;1 321,87;333,4
2016;3;Mustamäe linnaosa;41-54,99;139;6 255,50;45;8 741 045;33 400;109 000;785,88;2 266,11;1 376,59;1 394,88;216,03
2016;3;Mustamäe linnaosa;55-69,99;84;5 167,30;61,52;6 461 664;25 000;118 000;411,18;2 041,52;1 234,66;1 252,65;259,07
2016;3;Mustamäe linnaosa;70-249,99;23;1 842,50;80,11;2 665 222;70 372;179 100;966,65;1 809,09;1 460,54;1 437,86;204,08
2016;3;Nõmme linnaosa;10-29,99;16;298,8;18,68;421 855;9 000;42 000;535,71;2 264,96;1 593,47;1 482,26;467,02
2016;3;Nõmme linnaosa;30-40,99;15;526,7;35,11;766 999;17 500;119 000;564,52;3 035,71;1 384,62;1 426,31;567,79
2016;3;Nõmme linnaosa;41-54,99;18;862,5;47,92;1 431 342;53 000;133 000;1 130,06;2 581,49;1 522,45;1 637,99;455,48
2016;3;Nõmme linnaosa;55-69,99;25;1 537,50;61,5;2 487 445;42 000;156 900;648,15;2 601,99;1 580,50;1 620,38;509,27
2016;3;Nõmme linnaosa;70-249,99;35;3 329,70;95,13;6 735 719;80 000;277 541;1 033,24;2 590,93;2 172,25;2 029,91;400,92
2016;3;Pirita linnaosa;10-29,99;1;26,7;26,7;***;***;***;***;***;***;***;***
2016;3;Pirita linnaosa;30-40,99;1;40,5;40,5;***;***;***;***;***;***;***;***
2016;3;Pirita linnaosa;41-54,99;10;526,6;52,66;1 038 400;80 000;119 000;1 523,81;2 297,30;2 005,44;1 971,94;223,63
2016;3;Pirita linnaosa;55-69,99;16;1 054,30;65,89;1 957 300;89 500;161 900;1 416,18;2 377,39;1 806,33;1 848,50;291,69
2016;3;Pirita linnaosa;70-249,99;40;4 000,43;100,01;6 558 611;95 000;300 000;1 286,94;2 379,40;1 603,60;1 642,27;231,33
2016;3;Põhja-Tallinna linnaosa;10-29,99;87;1 846,45;21,22;2 820 120;6 400;79 100;294,93;2 924,53;1 521,74;1 497,50;500,15
2016;3;Põhja-Tallinna linnaosa;30-40,99;115;4 261,60;37,06;7 214 459;20 000;116 250;601,19;3 303,57;1 625,00;1 692,07;472,44
2016;3;Põhja-Tallinna linnaosa;41-54,99;142;6 755,25;47,57;11 637 131;4 500;138 900;101,81;3 213,27;1 722,47;1 719,26;488,58
2016;3;Põhja-Tallinna linnaosa;55-69,99;76;4 734,30;62,29;8 746 163;29 000;183 900;512,37;2 953,98;1 842,44;1 843,54;475,13
2016;3;Põhja-Tallinna linnaosa;70-249,99;66;5 783,90;87,63;12 226 524;77 500;386 000;1 009,11;3 105,10;2 148,95;2 098,40;503,82
2016;4;Haabersti linnaosa;10-29,99;8;153,3;19,16;169 561;13 200;33 000;503,82;2 327,59;1 324,83;1 289,31;700,66
2016;4;Haabersti linnaosa;30-40,99;40;1 367,80;34,2;2 054 420;40 000;67 850;1 195,34;2 037,54;1 499,26;1 505,15;195,86
2016;4;Haabersti linnaosa;41-54,99;100;4 876,30;48,76;7 233 474;30 000;100 350;558,66;2 124,71;1 500,65;1 492,59;319,34
2016;4;Haabersti linnaosa;55-69,99;105;6 722,28;64,02;9 816 370;26 500;145 000;403,96;2 269,17;1 417,54;1 461,62;331,6
2016;4;Haabersti linnaosa;70-249,99;62;5 506,40;88,81;8 537 389;89 000;260 000;951,47;2 366,48;1 565,11;1 551,53;261,85
2016;4;Kesklinna linnaosa;10-29,99;34;805,5;23,69;1 687 906;9 000;106 000;320,28;3 719,30;2 164,35;2 128,09;687,42
2016;4;Kesklinna linnaosa;30-40,99;82;2 984,90;36,4;7 238 280;10 000;625 000;283,29;17 265,19;2 012,21;2 437,24;1 830,48
2016;4;Kesklinna linnaosa;41-54,99;151;7 129,70;47,22;16 354 574;49 800;625 000;1 147,47;13 048,02;2 158,67;2 298,86;1 015,65
2016;4;Kesklinna linnaosa;55-69,99;102;6 200,00;60,78;12 840 854;13 915;240 000;213,75;4 025,27;2 051,50;2 077,97;554,88
2016;4;Kesklinna linnaosa;70-249,99;136;13 030,00;95,81;30 041 904;95 000;500 000;955,73;4 301,95;2 193,99;2 294,56;638,46
2016;4;Kristiine linnaosa;10-29,99;15;271;18,07;432 776;9 000;49 976;671,64;2 448,72;1 723,31;1 672,77;567,19
2016;4;Kristiine linnaosa;30-40,99;29;1 056,10;36,42;1 589 077;21 715;77 000;552,54;1 997,22;1 542,42;1 504,69;338,69
2016;4;Kristiine linnaosa;41-54,99;38;1 751,17;46,08;2 548 441;18 000;117 000;335,2;2 716,35;1 417,04;1 461,20;446,38
2016;4;Kristiine linnaosa;55-69,99;48;3 042,01;63,38;5 128 565;61 000;164 000;929,88;2 349,57;1 785,32;1 685,68;388,73
2016;4;Kristiine linnaosa;70-249,99;56;5 609,60;100,17;10 189 354;94 900;290 000;1 167,13;2 733,76;1 816,03;1 827,23;319,76
2016;4;Lasnamäe linnaosa;10-29,99;28;487,18;17,4;724 550;5 000;47 100;325,1;2 800,00;1 554,17;1 509,19;498,75
2016;4;Lasnamäe linnaosa;30-40,99;138;4 659,15;33,76;6 834 143;20 000;78 600;600,6;2 003,27;1 465,65;1 466,64;253,93
2016;4;Lasnamäe linnaosa;41-54,99;175;8 526,20;48,72;11 460 785;11 284;103 000;227,5;1 969,41;1 288,17;1 345,29;274,7
2016;4;Lasnamäe linnaosa;55-69,99;151;9 669,50;64,04;12 161 796;21 538;119 900;333,92;2 001,72;1 225,58;1 261,34;278,43
2016;4;Lasnamäe linnaosa;70-249,99;61;5 085,30;83,37;6 374 572;65 000;163 000;719,27;1 775,25;1 196,24;1 261,54;292,31
2016;4;Mustamäe linnaosa;10-29,99;28;580,1;20,72;909 199;9 500;54 500;579,27;2 242,99;1 775,48;1 646,43;441,5
2016;4;Mustamäe linnaosa;30-40,99;20;685,15;34,26;967 250;16 500;68 500;493,27;2 245,90;1 419,35;1 424,76;325,57
2016;4;Mustamäe linnaosa;41-54,99;137;6 182,85;45,13;8 582 078;14 040;99 000;318,37;2 119,91;1 377,12;1 385,15;253,01
2016;4;Mustamäe linnaosa;55-69,99;83;5 097,70;61,42;6 485 880;12 430;121 000;203,77;1 890,63;1 266,45;1 273,48;277,37
2016;4;Mustamäe linnaosa;70-249,99;15;1 178,90;78,59;1 721 090;75 000;156 590;990,75;1 799,16;1 498,03;1 457,03;206,25
2016;4;Nõmme linnaosa;10-29,99;13;255,2;19,63;398 800;13 000;60 000;747,13;2 166,06;1 476,51;1 543,92;336,16
2016;4;Nõmme linnaosa;30-40,99;20;696,6;34,83;1 056 300;10 000;82 000;273,22;2 246,58;1 575,60;1 505,30;506,2
2016;4;Nõmme linnaosa;41-54,99;23;1 085,00;47,17;1 942 748;36 000;115 400;675,42;2 359,55;2 018,87;1 798,77;515,53
2016;4;Nõmme linnaosa;55-69,99;22;1 378,60;62,66;2 427 486;66 000;160 900;1 014,49;2 668,33;1 677,68;1 758,90;496,79
2016;4;Nõmme linnaosa;70-249,99;42;4 149,25;98,79;8 017 531;102 000;327 000;745,34;2 806,87;2 025,63;1 937,38;406,81
2016;4;Pirita linnaosa;30-40,99;2;77,2;38,6;***;***;***;***;***;***;***;***
2016;4;Pirita linnaosa;41-54,99;13;687;52,85;***;***;***;***;***;***;***;***
2016;4;Pirita linnaosa;55-69,99;20;1 334,30;66,72;2 479 215;74 000;151 185;1 170,89;2 328,52;1 978,48;1 857,89;302,79
2016;4;Pirita linnaosa;70-249,99;38;3 788,33;99,69;6 209 100;85 000;270 000;698,6;2 054,02;1 709,49;1 657,31;304,87
2016;4;Põhja-Tallinna linnaosa;10-29,99;94;1 862,80;19,82;3 101 088;10 000;82 000;750;4 452,05;1 608,34;1 667,25;544,24
2016;4;Põhja-Tallinna linnaosa;30-40,99;90;3 318,67;36,87;5 244 886;10 000;127 400;284,9;3 114,91;1 495,75;1 578,96;504,56
2016;4;Põhja-Tallinna linnaosa;41-54,99;114;5 428,20;47,62;9 648 986;20 000;148 000;364,96;2 807,78;1 680,53;1 769,20;531,77
2016;4;Põhja-Tallinna linnaosa;55-69,99;95;5 771,00;60,75;11 316 242;55 000;178 800;951,56;2 793,75;2 062,84;1 964,58;408,4
2016;4;Põhja-Tallinna linnaosa;70-249,99;90;7 732,60;85,92;15 059 216;28 760;359 000;404,5;3 259,43;2 028,75;1 943,54;446,68
2017;1;Haabersti linnaosa;10-29,99;4;60,1;15,03;***;***;***;***;***;***;***;***
2017;1;Haabersti linnaosa;30-40,99;31;1 042,75;33,64;***;***;***;***;***;***;***;***
2017;1;Haabersti linnaosa;41-54,99;87;4 298,20;49,4;6 384 047;21 000;97 000;400;2 255,81;1 565,04;1 489,65;300,51
2017;1;Haabersti linnaosa;55-69,99;79;5 054,50;63,98;7 203 817;50 000;147 500;761,04;2 308,29;1 378,25;1 428,81;294,68
2017;1;Haabersti linnaosa;70-249,99;76;7 318,50;96,3;11 251 298;70 000;298 590;697,57;2 346,98;1 655,46;1 576,93;304,21
2017;1;Kesklinna linnaosa;10-29,99;43;976,2;22,7;2 041 814;7 400;110 000;366,34;4 185,10;1 792,83;2 108,99;905,11
2017;1;Kesklinna linnaosa;30-40,99;55;1 962,10;35,67;4 294 613;24 844;150 664;730,68;4 621,60;2 159,38;2 186,19;781,23
2017;1;Kesklinna linnaosa;41-54,99;112;5 440,81;48,58;14 297 287;34 270;1 482 000;730,69;30 810,81;2 294,58;2 630,20;2 795,59
2017;1;Kesklinna linnaosa;55-69,99;127;7 845,55;61,78;19 053 103;41 796;284 000;730,69;4 319,42;2 380,15;2 421,85;710,55
2017;1;Kesklinna linnaosa;70-249,99;170;16 339,50;96,11;35 772 655;45 000;533 820;490,3;4 690,86;2 105,74;2 203,95;825,25
2017;1;Kristiine linnaosa;10-29,99;10;181,8;18,18;343 000;23 000;54 000;1 360,54;2 520,66;1 987,89;1 964,00;399,8
2017;1;Kristiine linnaosa;30-40,99;28;1 024,40;36,59;1 703 904;26 204;100 000;708,22;2 604,17;1 635,08;1 661,83;392,08
2017;1;Kristiine linnaosa;41-54,99;30;1 414,43;47,15;2 377 050;50 000;121 250;1 152,26;2 500,00;1 643,47;1 675,85;352,88
2017;1;Kristiine linnaosa;55-69,99;38;2 371,10;62,4;3 921 450;40 000;138 500;673,4;2 304,49;1 728,53;1 654,00;350,97
2017;1;Kristiine linnaosa;70-249,99;42;4 110,25;97,86;7 557 338;89 000;295 000;834,11;2 451,88;1 813,47;1 842,19;296
2017;1;Lasnamäe linnaosa;10-29,99;26;516;19,85;790 880;10 000;55 000;675,68;2 083,33;1 655,51;1 508,53;442,2
2017;1;Lasnamäe linnaosa;30-40,99;166;5 580,80;33,62;8 459 099;10 000;81 900;332,23;2 387,76;1 525,19;1 518,08;305,14
2017;1;Lasnamäe linnaosa;41-54,99;159;7 860,70;49,44;11 305 063;30 000;98 500;608,52;2 188,89;1 406,88;1 439,72;251,67
2017;1;Lasnamäe linnaosa;55-69,99;167;10 552,30;63,19;14 559 723;1 000;159 000;15,41;2 304,35;1 302,77;1 385,55;334,01
2017;1;Lasnamäe linnaosa;70-249,99;69;5 936,40;86,03;8 772 299;75 000;265 000;948,49;1 986,54;1 512,06;1 473,64;288,94
2017;1;Mustamäe linnaosa;10-29,99;45;798,5;17,74;1 383 450;16 500;55 000;1 006,71;2 542,37;2 054,55;1 873,91;419,73
2017;1;Mustamäe linnaosa;30-40,99;24;788,9;32,87;1 102 322;14 722;69 000;485,87;1 800,00;1 381,21;1 392,85;279,99
2017;1;Mustamäe linnaosa;41-54,99;151;6 829,30;45,23;9 777 995;35 000;99 000;829,38;2 016,29;1 431,87;1 431,27;215,69
2017;1;Mustamäe linnaosa;55-69,99;84;5 141,90;61,21;6 858 858;9 000;117 000;149,13;2 000,00;1 348,14;1 331,30;342,49
2017;1;Mustamäe linnaosa;70-249,99;28;2 206,20;78,79;3 573 650;80 000;190 000;1 094,39;2 055,90;1 638,49;1 613,58;252,21
2017;1;Nõmme linnaosa;10-29,99;13;290,6;22,35;394 450;10 500;65 000;643,78;2 188,55;1 200,00;1 293,80;480,47
2017;1;Nõmme linnaosa;30-40,99;13;470,8;36,22;828 100;40 000;95 400;1 129,94;2 396,98;1 769,91;1 745,54;345,37
2017;1;Nõmme linnaosa;41-54,99;24;1 125,84;46,91;1 653 556;10 000;117 900;205,34;2 745,69;1 450,96;1 472,58;566,84
2017;1;Nõmme linnaosa;55-69,99;17;1 044,20;61,42;1 543 200;50 000;148 000;869,57;2 287,48;1 399,01;1 473,30;410,29
2017;1;Nõmme linnaosa;70-249,99;17;1 654,80;97,34;2 845 399;80 000;366 000;876,23;2 655,86;1 599,60;1 715,41;481,33
2017;1;Pirita linnaosa;10-29,99;1;26;26;***;***;***;***;***;***;***;***
2017;1;Pirita linnaosa;41-54,99;13;676,5;52,04;1 334 350;50 000;119 900;917,43;2 407,14;2 103,42;1 981,99;386,3
2017;1;Pirita linnaosa;55-69,99;10;659,98;66;***;***;***;***;***;***;***;***
2017;1;Pirita linnaosa;70-249,99;36;3 569,31;99,15;5 738 600;10 000;240 000;122,1;3 099,53;1 641,61;1 630,14;456,24
2017;1;Põhja-Tallinna linnaosa;10-29,99;94;2 029,25;21,59;3 352 348;2 500;78 000;110,62;2 770,07;1 687,08;1 633,43;488,59
2017;1;Põhja-Tallinna linnaosa;30-40,99;74;2 682,60;36,25;4 579 113;25 000;105 000;735,29;2 900,55;1 632,21;1 705,12;486,85
2017;1;Põhja-Tallinna linnaosa;41-54,99;94;4 470,15;47,55;8 239 927;19 812;156 150;420,64;3 148,19;1 722,56;1 828,71;588,51
2017;1;Põhja-Tallinna linnaosa;55-69,99;79;4 768,30;60,36;9 024 807;55 000;180 000;801,2;3 180,21;2 010,87;1 888,61;521,04
2017;1;Põhja-Tallinna linnaosa;70-249,99;80;7 682,00;96,03;15 409 409;50 000;390 000;631,31;3 160,45;2 094,47;2 010,56;482,61
2017;2;Haabersti linnaosa;10-29,99;2;28,2;14,1;***;***;***;***;***;***;***;***
2017;2;Haabersti linnaosa;30-40,99;31;1 052,20;33,94;***;***;***;***;***;***;***;***
2017;2;Haabersti linnaosa;41-54,99;48;2 381,80;49,62;3 577 560;12 000;166 600;289,16;3 191,57;1 377,33;1 501,47;482,92
2017;2;Haabersti linnaosa;55-69,99;68;4 317,21;63,49;6 297 924;59 500;138 100;964,34;2 142,86;1 428,03;1 462,81;278,26
2017;2;Haabersti linnaosa;70-249,99;56;5 489,94;98,03;8 672 286;72 000;536 000;958,72;3 429,30;1 538,12;1 572,48;408,35
2017;2;Kesklinna linnaosa;10-29,99;74;1 685,75;22,78;3 731 247;13 000;105 000;659,9;3 952,58;1 991,93;2 177,22;858,62
2017;2;Kesklinna linnaosa;30-40,99;67;2 406,00;35,91;5 214 692;22 369;143 500;575,04;3 952,56;2 136,73;2 179,81;669,75
2017;2;Kesklinna linnaosa;41-54,99;91;4 441,40;48,81;9 695 508;40 000;162 400;833,33;3 447,98;2 206,48;2 184,51;483,38
2017;2;Kesklinna linnaosa;55-69,99;84;5 113,40;60,87;10 267 710;10 000;210 000;164,74;3 602,06;2 056,05;2 015,51;583,92
2017;2;Kesklinna linnaosa;70-249,99;133;13 017,20;97,87;29 136 222;45 000;1 250 000;339,67;5 724,30;2 097,18;2 191,55;762,18
2017;2;Kristiine linnaosa;10-29,99;21;491,9;23,42;931 900;15 000;71 800;898,2;2 644,23;1 892,43;1 887,69;386,26
2017;2;Kristiine linnaosa;30-40,99;31;1 076,10;34,71;1 935 837;45 000;94 000;1 155,78;2 533,33;1 789,62;1 809,65;357,91
2017;2;Kristiine linnaosa;41-54,99;53;2 485,10;46,89;4 464 149;25 756;125 000;552,7;2 591,79;1 802,63;1 785,07;429,34
2017;2;Kristiine linnaosa;55-69,99;29;1 796,10;61,93;2 977 393;49 500;151 000;765,7;2 392,03;1 725,19;1 662,52;528,92
2017;2;Kristiine linnaosa;70-249,99;43;4 280,90;99,56;7 746 209;75 000;312 700;782,06;2 684,12;1 951,93;1 881,17;427,93
2017;2;Lasnamäe linnaosa;10-29,99;17;341,25;20,07;446 621;3 000;44 000;140,19;2 133,33;1 409,40;1 315,58;534,96
2017;2;Lasnamäe linnaosa;30-40,99;123;4 143,00;33,68;6 379 418;3 000;78 000;86,46;2 301,59;1 544,34;1 545,40;326,4
2017;2;Lasnamäe linnaosa;41-54,99;167;8 067,20;48,31;11 584 062;20 000;107 000;405,68;2 157,26;1 441,81;1 438,19;270,69
2017;2;Lasnamäe linnaosa;55-69,99;157;9 992,20;63,64;12 872 967;10 651;130 000;164,62;2 127,15;1 255,54;1 294,40;315,05
2017;2;Lasnamäe linnaosa;70-249,99;58;4 971,70;85,72;6 501 777;25 000;244 900;272,03;1 909,79;1 238,26;1 313,55;318,76
2017;2;Mustamäe linnaosa;10-29,99;63;1 117,59;17,74;1 986 714;9 000;53 400;410,96;2 713,04;2 103,45;1 909,54;486,31
2017;2;Mustamäe linnaosa;30-40,99;31;1 023,75;33,02;1 553 399;15 000;77 000;491;2 308,16;1 488,37;1 509,54;420,67
2017;2;Mustamäe linnaosa;41-54,99;159;7 248,50;45,59;10 414 392;24 605;105 000;564,33;2 246,70;1 404,11;1 429,85;297,49
2017;2;Mustamäe linnaosa;55-69,99;85;5 164,50;60,76;7 042 944;23 044;129 900;381,52;2 036,05;1 329,88;1 362,53;288,43
2017;2;Mustamäe linnaosa;70-249,99;36;2 867,40;79,65;4 216 052;19 986;143 000;264,02;1 819,34;1 528,98;1 475,15;285,97
2017;2;Nõmme linnaosa;10-29,99;17;355,29;20,9;483 390;5 690;65 000;242,64;2 462,12;1 333,33;1 366,95;681,54
2017;2;Nõmme linnaosa;30-40,99;18;630,4;35,02;968 100;25 000;74 000;766,87;2 021,86;1 460,27;1 524,72;278,01
2017;2;Nõmme linnaosa;41-54,99;19;902,4;47,49;1 585 030;50 000;113 000;1 111,11;2 296,75;1 638,66;1 752,89;363,51
2017;2;Nõmme linnaosa;55-69,99;24;1 497,75;62,41;2 664 395;71 000;147 000;1 232,45;2 525,77;1 794,50;1 774,90;332,47
2017;2;Nõmme linnaosa;70-249,99;31;2 930,16;94,52;5 162 529;47 934;349 000;660,25;2 411,89;1 846,07;1 767,51;386,38
2017;2;Pirita linnaosa;30-40,99;3;103,9;34,63;***;***;***;***;***;***;***;***
2017;2;Pirita linnaosa;41-54,99;2;94,2;47,1;***;***;***;***;***;***;***;***
2017;2;Pirita linnaosa;55-69,99;15;962,98;64,2;1 548 810;6 910;140 000;114,4;2 143,95;1 689,81;1 607,47;471,52
2017;2;Pirita linnaosa;70-249,99;38;4 003,64;105,36;6 984 800;64 000;403 000;887,66;2 822,13;1 680,32;1 709,71;341,9
2017;2;Põhja-Tallinna linnaosa;10-29,99;88;1 791,95;20,36;2 943 324;5 000;79 900;386,1;2 926,74;1 672,58;1 625,01;519,74
2017;2;Põhja-Tallinna linnaosa;30-40,99;74;2 717,45;36,72;4 376 740;30 000;112 000;783,29;2 872,06;1 552,66;1 613,79;378,13
2017;2;Põhja-Tallinna linnaosa;41-54,99;86;4 022,30;46,77;6 951 108;15 309;133 000;353,56;2 917,27;1 600,02;1 722,37;500,71
2017;2;Põhja-Tallinna linnaosa;55-69,99;59;3 581,70;60,71;6 572 148;20 000;190 000;337,27;2 959,50;1 911,66;1 831,00;570,4
2017;2;Põhja-Tallinna linnaosa;70-249,99;69;6 502,30;94,24;12 693 103;70 000;717 000;864,2;3 083,23;2 048,66;1 953,10;475,44
2017;3;Haabersti linnaosa;10-29,99;9;176,3;19,59;261 955;10 000;59 900;401,61;2 475,21;1 442,94;1 546,60;670,24
2017;3;Haabersti linnaosa;30-40,99;33;1 094,55;33,17;1 851 066;27 000;95 000;898,5;2 649,01;1 646,34;1 685,44;378,95
2017;3;Haabersti linnaosa;41-54,99;67;3 315,30;49,48;5 283 841;40 000;137 000;761,9;2 842,11;1 393,94;1 593,57;434,07
2017;3;Haabersti linnaosa;55-69,99;86;5 284,30;61,45;8 656 072;60 000;184 000;911,85;3 198,59;1 610,11;1 657,22;429,86
2017;3;Haabersti linnaosa;70-249,99;65;6 034,27;92,83;10 767 215;43 500;466 000;298,56;3 157,08;1 634,51;1 774,60;460,25
2017;3;Kesklinna linnaosa;10-29,99;46;1 071,66;23,3;2 120 713;4 000;93 200;259,85;3 170,07;2 012,65;1 914,19;739,88
2017;3;Kesklinna linnaosa;30-40,99;78;2 826,90;36,24;6 197 138;3 800;144 000;99,22;3 711,34;2 117,19;2 197,00;647,35
2017;3;Kesklinna linnaosa;41-54,99;107;5 175,70;48,37;12 204 850;25 000;255 932;603,86;5 777,25;2 330,28;2 359,99;692,95
2017;3;Kesklinna linnaosa;55-69,99;101;6 185,10;61,24;13 808 908;30 000;254 000;457,32;4 163,93;2 267,14;2 243,68;588,92
2017;3;Kesklinna linnaosa;70-249,99;147;13 517,70;91,96;31 346 858;10 451;500 000;135,03;4 349,41;2 272,37;2 282,77;591,96
2017;3;Kristiine linnaosa;10-29,99;21;495,42;23,59;891 000;20 000;67 000;835,56;2 500,00;1 792,11;1 858,88;438,08
2017;3;Kristiine linnaosa;30-40,99;29;1 030,20;35,52;1 757 600;42 000;102 000;1 206,03;2 628,87;1 717,79;1 705,74;312,32
2017;3;Kristiine linnaosa;41-54,99;36;1 742,60;48,41;3 217 280;50 000;141 500;1 201,92;2 664,78;1 681,51;1 821,69;412,99
2017;3;Kristiine linnaosa;55-69,99;21;1 298,90;61,85;2 290 300;72 000;180 000;1 218,27;2 727,27;1 782,95;1 758,47;403,75
2017;3;Kristiine linnaosa;70-249,99;43;4 133,25;96,12;7 189 744;50 000;303 344;539,37;2 474,09;1 862,75;1 734,61;495,31
2017;3;Lasnamäe linnaosa;10-29,99;21;376,75;17,94;660 000;22 000;58 500;922,51;2 457,63;1 945,70;1 862,19;430,09
2017;3;Lasnamäe linnaosa;30-40,99;124;4 157,70;33,53;6 287 492;13 000;74 500;400,62;2 180,69;1 516,76;1 510,98;289,04
2017;3;Lasnamäe linnaosa;41-54,99;147;7 067,20;48,08;9 962 466;15 500;113 000;323,59;2 709,83;1 390,89;1 416,25;315,68
2017;3;Lasnamäe linnaosa;55-69,99;113;7 140,70;63,19;9 210 149;26 523;131 300;404,93;2 117,74;1 291,29;1 295,71;295,44
2017;3;Lasnamäe linnaosa;70-249,99;53;4 733,30;89,31;6 278 554;26 000;276 923;325,41;2 566,48;1 319,22;1 335,85;496,87
2017;3;Mustamäe linnaosa;10-29,99;25;497,65;19,91;830 657;5 000;56 900;174,83;2 769,23;1 903,01;1 844,29;580,92
2017;3;Mustamäe linnaosa;30-40,99;44;1 506,60;34,24;2 688 222;13 422;85 300;401,86;2 326,28;1 793,05;1 787,12;365,85
2017;3;Mustamäe linnaosa;41-54,99;228;10 461,90;45,89;16 024 897;5 000;102 775;114,42;2 341,12;1 517,14;1 525,37;300,66
2017;3;Mustamäe linnaosa;55-69,99;120;7 373,50;61,45;10 967 592;38 346;134 400;636,98;2 163,93;1 419,75;1 483,54;307,55
2017;3;Mustamäe linnaosa;70-249,99;47;3 948,60;84,01;6 132 407;65 000;191 000;921,99;2 154,99;1 602,65;1 561,01;247,62
2017;3;Nõmme linnaosa;10-29,99;10;161,7;16,17;272 900;20 200;42 000;1 300,58;2 147,83;1 807,76;1 738,83;298,11
2017;3;Nõmme linnaosa;30-40,99;10;360,5;36,05;604 800;22 000;86 900;555,56;2 188,92;1 725,72;1 683,64;460,62
2017;3;Nõmme linnaosa;41-54,99;15;699,1;46,61;1 183 500;57 000;127 500;1 191,92;2 684,21;1 601,83;1 683,70;369,4
2017;3;Nõmme linnaosa;55-69,99;15;935,1;62,34;1 575 400;69 000;155 000;1 053,44;2 441,23;1 701,97;1 694,40;420,24
